Date;AveragePrice;Total Volume;4046;4225;4770;Total Bags;Small Bags;Large Bags;XLarge Bags;type;year;estado;Event;Severity;month;IPC;Event_code;type_code;estado_code;Severity_code
12/17/2017;2.14;2675.19;181.95;1028.88;0;1464.36;911.92;552.44;0;organic;2017;WA;Rain;Light;12;0.021;4;1;25;1
12/17/2017;2.14;2675.19;181.95;1028.88;0;1464.36;911.92;552.44;0;organic;2017;WA;Fog;Severe;12;0.021;1;1;25;4
12/17/2017;2.14;2675.19;181.95;1028.88;0;1464.36;911.92;552.44;0;organic;2017;WA;Rain;Moderate;12;0.021;4;1;25;2
12/10/2017;1.39;389912.46;85240.97;116349.02;706.43;187616.04;134944.06;51994.82;677.16;conventional;2017;WA;Fog;Severe;12;0.021;1;0;25;4
12/10/2017;1.39;389912.46;85240.97;116349.02;706.43;187616.04;134944.06;51994.82;677.16;conventional;2017;WA;Cold;Severe;12;0.021;0;0;25;4
12/10/2017;1.39;389912.46;85240.97;116349.02;706.43;187616.04;134944.06;51994.82;677.16;conventional;2017;WA;Rain;Light;12;0.021;4;0;25;1
12/10/2017;1.2;74626.15;20460.76;20182.48;397.01;33585.9;26559.33;6994.31;32.26;conventional;2017;WA;Fog;Severe;12;0.021;1;0;25;4
12/10/2017;1.2;74626.15;20460.76;20182.48;397.01;33585.9;26559.33;6994.31;32.26;conventional;2017;WA;Cold;Severe;12;0.021;0;0;25;4
12/10/2017;1.2;74626.15;20460.76;20182.48;397.01;33585.9;26559.33;6994.31;32.26;conventional;2017;WA;Rain;Light;12;0.021;4;0;25;1
12/10/2017;1.07;144862.82;1035.21;39167.18;43.9;104616.53;4627.52;99798.2;190.81;organic;2017;WA;Fog;Severe;12;0.021;1;1;25;4
12/10/2017;1.07;144862.82;1035.21;39167.18;43.9;104616.53;4627.52;99798.2;190.81;organic;2017;WA;Cold;Severe;12;0.021;0;1;25;4
12/10/2017;1.07;144862.82;1035.21;39167.18;43.9;104616.53;4627.52;99798.2;190.81;organic;2017;WA;Rain;Light;12;0.021;4;1;25;1
12/10/2017;2.06;2721.99;256.63;832.45;0;1632.91;612.23;1020.68;0;organic;2017;WA;Fog;Severe;12;0.021;1;1;25;4
12/10/2017;2.06;2721.99;256.63;832.45;0;1632.91;612.23;1020.68;0;organic;2017;WA;Cold;Severe;12;0.021;0;1;25;4
12/10/2017;2.06;2721.99;256.63;832.45;0;1632.91;612.23;1020.68;0;organic;2017;WA;Rain;Light;12;0.021;4;1;25;1
12/3/2017;1.26;500180;113961;107904;680;277636;231869;45507;260;conventional;2017;WA;Rain;Light;12;0.021;4;0;25;1
12/3/2017;1.26;500180;113961;107904;680;277636;231869;45507;260;conventional;2017;WA;Fog;Severe;12;0.021;1;0;25;4
12/3/2017;1.16;80464;23473;17884;378;38729;33362;5310;57;conventional;2017;WA;Rain;Light;12;0.021;4;0;25;1
12/3/2017;1.16;80464;23473;17884;378;38729;33362;5310;57;conventional;2017;WA;Fog;Severe;12;0.021;1;0;25;4
12/3/2017;1.19;98030.75;1019.98;29524.69;55.28;67430.8;1978.94;65389;62.86;organic;2017;WA;Rain;Light;12;0.021;4;1;25;1
12/3/2017;1.19;98030.75;1019.98;29524.69;55.28;67430.8;1978.94;65389;62.86;organic;2017;WA;Fog;Severe;12;0.021;1;1;25;4
12/3/2017;1.92;2575.42;120.24;813.79;0;1641.39;398.89;1240.11;2.39;organic;2017;WA;Rain;Light;12;0.021;4;1;25;1
12/3/2017;1.92;2575.42;120.24;813.79;0;1641.39;398.89;1240.11;2.39;organic;2017;WA;Fog;Severe;12;0.021;1;1;25;4
12/31/2017;0.99;460716.58;210307.64;80809.78;3034.55;166564.61;124648;41191.56;725.05;conventional;2017;SC;Rain;Light;12;0.021;4;0;21;1
12/31/2017;1.36;16505.2;72.42;4072.89;116.33;12243.56;11889.19;354.37;0;organic;2017;SC;Rain;Light;12;0.021;4;1;21;1
12/24/2017;1.22;294202.67;133334.86;48531.59;2380.74;109955.48;84037.13;23046.13;2872.22;conventional;2017;SC;Fog;Severe;12;0.021;1;0;21;4
12/24/2017;1.48;12762.43;118.57;3514.42;79.12;9050.32;8708.91;341.41;0;organic;2017;SC;Fog;Severe;12;0.021;1;1;21;4
12/17/2017;1.04;348367.63;174025.39;54684.76;2567.12;117090.36;84686.83;30354.29;2049.24;conventional;2017;SC;Rain;Light;12;0.021;4;0;21;1
12/17/2017;1.44;13189.97;69.2;3091.47;78.86;9950.44;9296.79;653.65;0;organic;2017;SC;Rain;Light;12;0.021;4;1;21;1
12/10/2017;1.02;382563.7;169611.11;55404.43;2823.89;154724.27;119935.01;32440.06;2349.2;conventional;2017;SC;Rain;Light;12;0.021;4;0;21;1
12/10/2017;1.42;13083.41;84.05;2990.27;70.89;9938.2;9440.67;497.53;0;organic;2017;SC;Rain;Light;12;0.021;4;1;21;1
12/3/2017;1.12;349900;166920;72687;2909;107385;81124;24366;1895;conventional;2017;SC;Fog;Severe;12;0.021;1;0;21;4
12/3/2017;1.49;12670.32;79.51;3753.83;98.72;8738.26;8449.86;288.4;0;organic;2017;SC;Fog;Severe;12;0.021;1;1;21;4
12/24/2017;1.38;149940.62;71923.53;12725.42;321.56;64970.11;52479.82;12490.29;0;conventional;2017;MO;Snow;Light;12;0.021;5;0;15;1
12/24/2017;1.38;149940.62;71923.53;12725.42;321.56;64970.11;52479.82;12490.29;0;conventional;2017;MO;Snow;Moderate;12;0.021;5;0;15;2
12/24/2017;1.38;149940.62;71923.53;12725.42;321.56;64970.11;52479.82;12490.29;0;conventional;2017;MO;Snow;Heavy;12;0.021;5;0;15;0
12/24/2017;1.38;149940.62;71923.53;12725.42;321.56;64970.11;52479.82;12490.29;0;conventional;2017;MO;Fog;Moderate;12;0.021;1;0;15;2
12/24/2017;1.38;149940.62;71923.53;12725.42;321.56;64970.11;52479.82;12490.29;0;conventional;2017;MO;Rain;Light;12;0.021;4;0;15;1
12/24/2017;1.67;5123.55;1106.21;841.14;0;3176.2;1584.44;1591.76;0;organic;2017;MO;Snow;Light;12;0.021;5;1;15;1
12/24/2017;1.67;5123.55;1106.21;841.14;0;3176.2;1584.44;1591.76;0;organic;2017;MO;Snow;Moderate;12;0.021;5;1;15;2
12/24/2017;1.67;5123.55;1106.21;841.14;0;3176.2;1584.44;1591.76;0;organic;2017;MO;Snow;Heavy;12;0.021;5;1;15;0
12/24/2017;1.67;5123.55;1106.21;841.14;0;3176.2;1584.44;1591.76;0;organic;2017;MO;Fog;Moderate;12;0.021;1;1;15;2
12/24/2017;1.67;5123.55;1106.21;841.14;0;3176.2;1584.44;1591.76;0;organic;2017;MO;Rain;Light;12;0.021;4;1;15;1
12/17/2017;1.17;154325.75;70752.06;5892.57;273.79;77407.33;59608.2;17799.13;0;conventional;2017;MO;Rain;Light;12;0.021;4;0;15;1
12/17/2017;1.17;154325.75;70752.06;5892.57;273.79;77407.33;59608.2;17799.13;0;conventional;2017;MO;Rain;Moderate;12;0.021;4;0;15;2
12/17/2017;1.17;154325.75;70752.06;5892.57;273.79;77407.33;59608.2;17799.13;0;conventional;2017;MO;Fog;Moderate;12;0.021;1;0;15;2
12/17/2017;1.63;5954.71;949.55;979.61;0;4025.55;2095.55;1930;0;organic;2017;MO;Rain;Light;12;0.021;4;1;15;1
12/17/2017;1.63;5954.71;949.55;979.61;0;4025.55;2095.55;1930;0;organic;2017;MO;Rain;Moderate;12;0.021;4;1;15;2
12/17/2017;1.63;5954.71;949.55;979.61;0;4025.55;2095.55;1930;0;organic;2017;MO;Fog;Moderate;12;0.021;1;1;15;2
12/3/2017;1.37;132165;61716;6514;320;63616;41245;22371;0;conventional;2017;MO;Fog;Moderate;12;0.021;1;0;15;2
12/3/2017;1.37;132165;61716;6514;320;63616;41245;22371;0;conventional;2017;MO;Fog;Severe;12;0.021;1;0;15;4
12/3/2017;1.81;6102.5;804.3;1175.92;0;4122.28;1492.22;2630.06;0;organic;2017;MO;Fog;Moderate;12;0.021;1;1;15;2
12/3/2017;1.81;6102.5;804.3;1175.92;0;4122.28;1492.22;2630.06;0;organic;2017;MO;Fog;Severe;12;0.021;1;1;15;4
11/26/2017;1.5;62977;2413;49076;62;11426;5059;6368;0;conventional;2017;NY;Rain;Light;11;0.022;4;0;18;1
11/26/2017;1.5;62977;2413;49076;62;11426;5059;6368;0;conventional;2017;NY;Snow;Moderate;11;0.022;5;0;18;2
11/26/2017;1.5;62977;2413;49076;62;11426;5059;6368;0;conventional;2017;NY;Snow;Light;11;0.022;5;0;18;1
11/26/2017;1.42;1210256;39943;696301;697;473316;373479;99837;0;conventional;2017;NY;Rain;Light;11;0.022;4;0;18;1
11/26/2017;1.42;1210256;39943;696301;697;473316;373479;99837;0;conventional;2017;NY;Snow;Moderate;11;0.022;5;0;18;2
11/26/2017;1.42;1210256;39943;696301;697;473316;373479;99837;0;conventional;2017;NY;Snow;Light;11;0.022;5;0;18;1
11/26/2017;1.29;44800;2027;25986;37;16750;13893;2858;0;conventional;2017;NY;Rain;Light;11;0.022;4;0;18;1
11/26/2017;1.29;44800;2027;25986;37;16750;13893;2858;0;conventional;2017;NY;Snow;Moderate;11;0.022;5;0;18;2
11/26/2017;1.29;44800;2027;25986;37;16750;13893;2858;0;conventional;2017;NY;Snow;Light;11;0.022;5;0;18;1
11/26/2017;1.57;2841.29;27.75;182.15;0;2631.39;2631.39;0;0;organic;2017;NY;Rain;Light;11;0.022;4;1;18;1
11/26/2017;1.57;2841.29;27.75;182.15;0;2631.39;2631.39;0;0;organic;2017;NY;Snow;Moderate;11;0.022;5;1;18;2
11/26/2017;1.57;2841.29;27.75;182.15;0;2631.39;2631.39;0;0;organic;2017;NY;Snow;Light;11;0.022;5;1;18;1
11/26/2017;2.02;63156;5280.67;14350.39;178.15;43346.79;43299.16;47.63;0;organic;2017;NY;Rain;Light;11;0.022;4;1;18;1
11/26/2017;2.02;63156;5280.67;14350.39;178.15;43346.79;43299.16;47.63;0;organic;2017;NY;Snow;Moderate;11;0.022;5;1;18;2
11/26/2017;2.02;63156;5280.67;14350.39;178.15;43346.79;43299.16;47.63;0;organic;2017;NY;Snow;Light;11;0.022;5;1;18;1
11/26/2017;1.28;3420.98;54.32;44.03;0;3322.63;3072.61;250.02;0;organic;2017;NY;Rain;Light;11;0.022;4;1;18;1
11/26/2017;1.28;3420.98;54.32;44.03;0;3322.63;3072.61;250.02;0;organic;2017;NY;Snow;Moderate;11;0.022;5;1;18;2
11/26/2017;1.28;3420.98;54.32;44.03;0;3322.63;3072.61;250.02;0;organic;2017;NY;Snow;Light;11;0.022;5;1;18;1
11/19/2017;1.65;97273;2695;80596;43;13940;7536;6404;0;conventional;2017;NY;Rain;Light;11;0.022;4;0;18;1
11/19/2017;1.65;97273;2695;80596;43;13940;7536;6404;0;conventional;2017;NY;Rain;Moderate;11;0.022;4;0;18;2
11/19/2017;1.65;97273;2695;80596;43;13940;7536;6404;0;conventional;2017;NY;Fog;Severe;11;0.022;1;0;18;4
11/19/2017;1.65;97273;2695;80596;43;13940;7536;6404;0;conventional;2017;NY;Snow;Moderate;11;0.022;5;0;18;2
11/19/2017;1.65;97273;2695;80596;43;13940;7536;6404;0;conventional;2017;NY;Snow;Light;11;0.022;5;0;18;1
11/19/2017;1.65;97273;2695;80596;43;13940;7536;6404;0;conventional;2017;NY;Snow;Heavy;11;0.022;5;0;18;0
11/19/2017;1.65;97273;2695;80596;43;13940;7536;6404;0;conventional;2017;NY;Cold;Severe;11;0.022;0;0;18;4
11/19/2017;1.37;1335298;47063;654065;710;633460;448431;185014;16;conventional;2017;NY;Rain;Light;11;0.022;4;0;18;1
11/19/2017;1.37;1335298;47063;654065;710;633460;448431;185014;16;conventional;2017;NY;Rain;Moderate;11;0.022;4;0;18;2
11/19/2017;1.37;1335298;47063;654065;710;633460;448431;185014;16;conventional;2017;NY;Fog;Severe;11;0.022;1;0;18;4
11/19/2017;1.37;1335298;47063;654065;710;633460;448431;185014;16;conventional;2017;NY;Snow;Moderate;11;0.022;5;0;18;2
11/19/2017;1.37;1335298;47063;654065;710;633460;448431;185014;16;conventional;2017;NY;Snow;Light;11;0.022;5;0;18;1
11/19/2017;1.37;1335298;47063;654065;710;633460;448431;185014;16;conventional;2017;NY;Snow;Heavy;11;0.022;5;0;18;0
11/19/2017;1.37;1335298;47063;654065;710;633460;448431;185014;16;conventional;2017;NY;Cold;Severe;11;0.022;0;0;18;4
11/19/2017;1.43;61126;3191;38882;55;18998;15009;3989;0;conventional;2017;NY;Rain;Light;11;0.022;4;0;18;1
11/19/2017;1.43;61126;3191;38882;55;18998;15009;3989;0;conventional;2017;NY;Rain;Moderate;11;0.022;4;0;18;2
11/19/2017;1.43;61126;3191;38882;55;18998;15009;3989;0;conventional;2017;NY;Fog;Severe;11;0.022;1;0;18;4
11/19/2017;1.43;61126;3191;38882;55;18998;15009;3989;0;conventional;2017;NY;Snow;Moderate;11;0.022;5;0;18;2
11/19/2017;1.43;61126;3191;38882;55;18998;15009;3989;0;conventional;2017;NY;Snow;Light;11;0.022;5;0;18;1
11/19/2017;1.43;61126;3191;38882;55;18998;15009;3989;0;conventional;2017;NY;Snow;Heavy;11;0.022;5;0;18;0
11/19/2017;1.43;61126;3191;38882;55;18998;15009;3989;0;conventional;2017;NY;Cold;Severe;11;0.022;0;0;18;4
11/19/2017;1.75;2506.38;0;252.98;0;2253.4;2250.07;3.33;0;organic;2017;NY;Rain;Light;11;0.022;4;1;18;1
11/19/2017;1.75;2506.38;0;252.98;0;2253.4;2250.07;3.33;0;organic;2017;NY;Rain;Moderate;11;0.022;4;1;18;2
11/19/2017;1.75;2506.38;0;252.98;0;2253.4;2250.07;3.33;0;organic;2017;NY;Fog;Severe;11;0.022;1;1;18;4
11/19/2017;1.75;2506.38;0;252.98;0;2253.4;2250.07;3.33;0;organic;2017;NY;Snow;Moderate;11;0.022;5;1;18;2
11/19/2017;1.75;2506.38;0;252.98;0;2253.4;2250.07;3.33;0;organic;2017;NY;Snow;Light;11;0.022;5;1;18;1
11/19/2017;1.75;2506.38;0;252.98;0;2253.4;2250.07;3.33;0;organic;2017;NY;Snow;Heavy;11;0.022;5;1;18;0
11/19/2017;1.75;2506.38;0;252.98;0;2253.4;2250.07;3.33;0;organic;2017;NY;Cold;Severe;11;0.022;0;1;18;4
11/19/2017;2.07;68466.86;5986.02;16315.77;101.81;46063.26;46015.76;47.5;0;organic;2017;NY;Rain;Light;11;0.022;4;1;18;1
11/19/2017;2.07;68466.86;5986.02;16315.77;101.81;46063.26;46015.76;47.5;0;organic;2017;NY;Rain;Moderate;11;0.022;4;1;18;2
11/19/2017;2.07;68466.86;5986.02;16315.77;101.81;46063.26;46015.76;47.5;0;organic;2017;NY;Fog;Severe;11;0.022;1;1;18;4
11/19/2017;2.07;68466.86;5986.02;16315.77;101.81;46063.26;46015.76;47.5;0;organic;2017;NY;Snow;Moderate;11;0.022;5;1;18;2
11/19/2017;2.07;68466.86;5986.02;16315.77;101.81;46063.26;46015.76;47.5;0;organic;2017;NY;Snow;Light;11;0.022;5;1;18;1
11/19/2017;2.07;68466.86;5986.02;16315.77;101.81;46063.26;46015.76;47.5;0;organic;2017;NY;Snow;Heavy;11;0.022;5;1;18;0
11/19/2017;2.07;68466.86;5986.02;16315.77;101.81;46063.26;46015.76;47.5;0;organic;2017;NY;Cold;Severe;11;0.022;0;1;18;4
11/19/2017;1.45;3574.89;61.68;82.24;0;3430.97;1751.84;1679.13;0;organic;2017;NY;Rain;Light;11;0.022;4;1;18;1
11/19/2017;1.45;3574.89;61.68;82.24;0;3430.97;1751.84;1679.13;0;organic;2017;NY;Rain;Moderate;11;0.022;4;1;18;2
11/19/2017;1.45;3574.89;61.68;82.24;0;3430.97;1751.84;1679.13;0;organic;2017;NY;Fog;Severe;11;0.022;1;1;18;4
11/19/2017;1.45;3574.89;61.68;82.24;0;3430.97;1751.84;1679.13;0;organic;2017;NY;Snow;Moderate;11;0.022;5;1;18;2
11/19/2017;1.45;3574.89;61.68;82.24;0;3430.97;1751.84;1679.13;0;organic;2017;NY;Snow;Light;11;0.022;5;1;18;1
11/19/2017;1.45;3574.89;61.68;82.24;0;3430.97;1751.84;1679.13;0;organic;2017;NY;Snow;Heavy;11;0.022;5;1;18;0
11/19/2017;1.45;3574.89;61.68;82.24;0;3430.97;1751.84;1679.13;0;organic;2017;NY;Cold;Severe;11;0.022;0;1;18;4
11/12/2017;1.26;113586;4509;96748;213;12115;8006;4109;0;conventional;2017;NY;Rain;Light;11;0.022;4;0;18;1
11/12/2017;1.52;1122350;51661;667319;710;402660;369347;33312;0;conventional;2017;NY;Rain;Light;11;0.022;4;0;18;1
11/12/2017;1.32;62300;4073;37767;65;20395;17129;3266;0;conventional;2017;NY;Rain;Light;11;0.022;4;0;18;1
11/12/2017;1.71;2664.62;0;245.71;0;2418.91;2418.91;0;0;organic;2017;NY;Rain;Light;11;0.022;4;1;18;1
11/12/2017;2.05;74312.9;5949.51;17740.19;170.06;50453.14;50266.64;186.5;0;organic;2017;NY;Rain;Light;11;0.022;4;1;18;1
11/12/2017;1.42;5045.97;52.55;115.35;0;4878.07;2912.91;1965.16;0;organic;2017;NY;Rain;Light;11;0.022;4;1;18;1
11/5/2017;1.62;71076.94;2483.36;55509.31;33.88;13050.39;9877.42;3172.97;0;conventional;2017;NY;Rain;Light;11;0.022;4;0;18;1
11/5/2017;1.62;71076.94;2483.36;55509.31;33.88;13050.39;9877.42;3172.97;0;conventional;2017;NY;Rain;Moderate;11;0.022;4;0;18;2
11/5/2017;1.62;71076.94;2483.36;55509.31;33.88;13050.39;9877.42;3172.97;0;conventional;2017;NY;Fog;Severe;11;0.022;1;0;18;4
11/5/2017;1.41;1319642.14;61830.21;632293.37;600.5;624918.06;563910.07;60984.25;23.74;conventional;2017;NY;Rain;Light;11;0.022;4;0;18;1
11/5/2017;1.41;1319642.14;61830.21;632293.37;600.5;624918.06;563910.07;60984.25;23.74;conventional;2017;NY;Rain;Moderate;11;0.022;4;0;18;2
11/5/2017;1.41;1319642.14;61830.21;632293.37;600.5;624918.06;563910.07;60984.25;23.74;conventional;2017;NY;Fog;Severe;11;0.022;1;0;18;4
11/5/2017;1.44;52028.11;3247.93;29429.38;67.38;19283.42;7444.72;11838.7;0;conventional;2017;NY;Rain;Light;11;0.022;4;0;18;1
11/5/2017;1.44;52028.11;3247.93;29429.38;67.38;19283.42;7444.72;11838.7;0;conventional;2017;NY;Rain;Moderate;11;0.022;4;0;18;2
11/5/2017;1.44;52028.11;3247.93;29429.38;67.38;19283.42;7444.72;11838.7;0;conventional;2017;NY;Fog;Severe;11;0.022;1;0;18;4
11/5/2017;1.5;3425.86;3.56;64.14;0;3358.16;3358.16;0;0;organic;2017;NY;Rain;Light;11;0.022;4;1;18;1
11/5/2017;1.5;3425.86;3.56;64.14;0;3358.16;3358.16;0;0;organic;2017;NY;Rain;Moderate;11;0.022;4;1;18;2
11/5/2017;1.5;3425.86;3.56;64.14;0;3358.16;3358.16;0;0;organic;2017;NY;Fog;Severe;11;0.022;1;1;18;4
11/5/2017;2.05;71500.85;5539.92;17479.3;118.99;48362.64;48214.28;148.36;0;organic;2017;NY;Rain;Light;11;0.022;4;1;18;1
11/5/2017;2.05;71500.85;5539.92;17479.3;118.99;48362.64;48214.28;148.36;0;organic;2017;NY;Rain;Moderate;11;0.022;4;1;18;2
11/5/2017;2.05;71500.85;5539.92;17479.3;118.99;48362.64;48214.28;148.36;0;organic;2017;NY;Fog;Severe;11;0.022;1;1;18;4
11/5/2017;1.38;5329.36;76.51;38.25;0;5214.6;5041.26;173.34;0;organic;2017;NY;Rain;Light;11;0.022;4;1;18;1
11/5/2017;1.38;5329.36;76.51;38.25;0;5214.6;5041.26;173.34;0;organic;2017;NY;Rain;Moderate;11;0.022;4;1;18;2
11/5/2017;1.38;5329.36;76.51;38.25;0;5214.6;5041.26;173.34;0;organic;2017;NY;Fog;Severe;11;0.022;1;1;18;4
11/26/2017;1.12;412213;211077;27773;903;172460;113141;55576;3743;conventional;2017;GA;Fog;Moderate;11;0.022;1;0;5;2
11/26/2017;1.66;11834.89;344.14;3863.03;0;7627.72;6495.07;1132.65;0;organic;2017;GA;Fog;Moderate;11;0.022;1;1;5;2
11/19/2017;1.13;453755;239860;31169;1109;181617;118386;61447;1784;conventional;2017;GA;Rain;Light;11;0.022;4;0;5;1
11/19/2017;1.13;453755;239860;31169;1109;181617;118386;61447;1784;conventional;2017;GA;Rain;Moderate;11;0.022;4;0;5;2
11/19/2017;1.62;10393.69;186.36;4241.25;0;5966.08;5612.89;353.19;0;organic;2017;GA;Rain;Light;11;0.022;4;1;5;1
11/19/2017;1.62;10393.69;186.36;4241.25;0;5966.08;5612.89;353.19;0;organic;2017;GA;Rain;Moderate;11;0.022;4;1;5;2
11/12/2017;1.11;518209;251896;31719;1398;233196;154898;75134;3164;conventional;2017;GA;Fog;Moderate;11;0.022;1;0;5;2
11/12/2017;1.11;518209;251896;31719;1398;233196;154898;75134;3164;conventional;2017;GA;Rain;Light;11;0.022;4;0;5;1
11/12/2017;1.8;12115.78;199.47;4259.52;0;7656.79;6474.29;1182.5;0;organic;2017;GA;Fog;Moderate;11;0.022;1;1;5;2
11/12/2017;1.8;12115.78;199.47;4259.52;0;7656.79;6474.29;1182.5;0;organic;2017;GA;Rain;Light;11;0.022;4;1;5;1
11/5/2017;1.08;567572.7;275749.63;32494.72;1124.72;258203.63;189677.82;66802.08;1723.73;conventional;2017;GA;Rain;Light;11;0.022;4;0;5;1
11/5/2017;1.08;567572.7;275749.63;32494.72;1124.72;258203.63;189677.82;66802.08;1723.73;conventional;2017;GA;Fog;Severe;11;0.022;1;0;5;4
11/5/2017;1.08;567572.7;275749.63;32494.72;1124.72;258203.63;189677.82;66802.08;1723.73;conventional;2017;GA;Rain;Heavy;11;0.022;4;0;5;0
11/5/2017;1.08;567572.7;275749.63;32494.72;1124.72;258203.63;189677.82;66802.08;1723.73;conventional;2017;GA;Rain;Moderate;11;0.022;4;0;5;2
11/5/2017;1.08;567572.7;275749.63;32494.72;1124.72;258203.63;189677.82;66802.08;1723.73;conventional;2017;GA;Fog;Moderate;11;0.022;1;0;5;2
11/5/2017;1.86;11588.38;447.38;3686.33;0;7454.67;5330.44;2124.23;0;organic;2017;GA;Rain;Light;11;0.022;4;1;5;1
11/5/2017;1.86;11588.38;447.38;3686.33;0;7454.67;5330.44;2124.23;0;organic;2017;GA;Fog;Severe;11;0.022;1;1;5;4
11/5/2017;1.86;11588.38;447.38;3686.33;0;7454.67;5330.44;2124.23;0;organic;2017;GA;Rain;Heavy;11;0.022;4;1;5;0
11/5/2017;1.86;11588.38;447.38;3686.33;0;7454.67;5330.44;2124.23;0;organic;2017;GA;Rain;Moderate;11;0.022;4;1;5;2
11/5/2017;1.86;11588.38;447.38;3686.33;0;7454.67;5330.44;2124.23;0;organic;2017;GA;Fog;Moderate;11;0.022;1;1;5;2
11/19/2017;1.45;644740;64122;365922;3724;210972;167489;43483;0;conventional;2017;MD;Rain;Light;11;0.022;4;0;12;1
11/19/2017;1.8;28942.29;839.81;7176.02;74.84;20851.62;20843.85;7.77;0;organic;2017;MD;Rain;Light;11;0.022;4;1;12;1
11/5/2017;1.41;736468.07;93808.96;458177.74;4062.15;180419.22;173551.97;6867.25;0;conventional;2017;MD;Rain;Light;11;0.022;4;0;12;1
11/5/2017;1.41;736468.07;93808.96;458177.74;4062.15;180419.22;173551.97;6867.25;0;conventional;2017;MD;Rain;Moderate;11;0.022;4;0;12;2
11/5/2017;1.84;35881.7;1134.54;8053.87;75.7;26617.59;26614.26;3.33;0;organic;2017;MD;Rain;Light;11;0.022;4;1;12;1
11/5/2017;1.84;35881.7;1134.54;8053.87;75.7;26617.59;26614.26;3.33;0;organic;2017;MD;Rain;Moderate;11;0.022;4;1;12;2
11/5/2017;1.21;81104.74;40651.49;1848.89;4629.02;33975.34;29560.96;4359.84;54.54;conventional;2017;ID;Snow;Light;11;0.022;5;0;6;1
11/5/2017;1.21;81104.74;40651.49;1848.89;4629.02;33975.34;29560.96;4359.84;54.54;conventional;2017;ID;Rain;Light;11;0.022;4;0;6;1
11/5/2017;2.33;1886.42;45;504.52;0;1336.9;383.32;953.58;0;organic;2017;ID;Snow;Light;11;0.022;5;1;6;1
11/5/2017;2.33;1886.42;45;504.52;0;1336.9;383.32;953.58;0;organic;2017;ID;Rain;Light;11;0.022;4;1;6;1
11/26/2017;1.39;423778;10677;304833;2073;106195;65656;40538;0;conventional;2017;MA;Rain;Light;11;0.022;4;0;11;1
11/26/2017;1.39;423778;10677;304833;2073;106195;65656;40538;0;conventional;2017;MA;Snow;Light;11;0.022;5;0;11;1
11/26/2017;1.39;423778;10677;304833;2073;106195;65656;40538;0;conventional;2017;MA;Snow;Moderate;11;0.022;5;0;11;2
11/26/2017;1.81;21588.38;28.43;1098.3;0;20461.65;19514.31;947.34;0;organic;2017;MA;Rain;Light;11;0.022;4;1;11;1
11/26/2017;1.81;21588.38;28.43;1098.3;0;20461.65;19514.31;947.34;0;organic;2017;MA;Snow;Light;11;0.022;5;1;11;1
11/26/2017;1.81;21588.38;28.43;1098.3;0;20461.65;19514.31;947.34;0;organic;2017;MA;Snow;Moderate;11;0.022;5;1;11;2
11/19/2017;1.36;476236;11494;341486;2365;120892;77117;43775;0;conventional;2017;MA;Rain;Light;11;0.022;4;0;11;1
11/19/2017;1.36;476236;11494;341486;2365;120892;77117;43775;0;conventional;2017;MA;Rain;Moderate;11;0.022;4;0;11;2
11/19/2017;1.36;476236;11494;341486;2365;120892;77117;43775;0;conventional;2017;MA;Snow;Light;11;0.022;5;0;11;1
11/19/2017;1.81;26149.55;3.65;1261.2;0;24884.7;21415.53;3469.17;0;organic;2017;MA;Rain;Light;11;0.022;4;1;11;1
11/19/2017;1.81;26149.55;3.65;1261.2;0;24884.7;21415.53;3469.17;0;organic;2017;MA;Rain;Moderate;11;0.022;4;1;11;2
11/19/2017;1.81;26149.55;3.65;1261.2;0;24884.7;21415.53;3469.17;0;organic;2017;MA;Snow;Light;11;0.022;5;1;11;1
11/5/2017;1.49;440972.34;13002.8;334875.51;2014.44;91079.59;74159.79;16919.8;0;conventional;2017;MA;Fog;Severe;11;0.022;1;0;11;4
11/5/2017;1.49;440972.34;13002.8;334875.51;2014.44;91079.59;74159.79;16919.8;0;conventional;2017;MA;Rain;Light;11;0.022;4;0;11;1
11/5/2017;1.95;28626.61;14.81;1535.06;3.7;27073.04;25996.99;1076.05;0;organic;2017;MA;Fog;Severe;11;0.022;1;1;11;4
11/5/2017;1.95;28626.61;14.81;1535.06;3.7;27073.04;25996.99;1076.05;0;organic;2017;MA;Rain;Light;11;0.022;4;1;11;1
11/26/2017;1.3;4392810;1734281;1354966;121946;1181616;1093008;27254;61354;conventional;2017;CA;Fog;Moderate;11;0.022;1;0;1;2
11/26/2017;1.3;4392810;1734281;1354966;121946;1181616;1093008;27254;61354;conventional;2017;CA;Fog;Severe;11;0.022;1;0;1;4
11/26/2017;1.3;4392810;1734281;1354966;121946;1181616;1093008;27254;61354;conventional;2017;CA;Precipitation;UNK;11;0.022;3;0;1;5
11/26/2017;1.3;4392810;1734281;1354966;121946;1181616;1093008;27254;61354;conventional;2017;CA;Rain;Light;11;0.022;4;0;1;1
11/26/2017;1.3;4392810;1734281;1354966;121946;1181616;1093008;27254;61354;conventional;2017;CA;Rain;Moderate;11;0.022;4;0;1;2
11/26/2017;1.3;4392810;1734281;1354966;121946;1181616;1093008;27254;61354;conventional;2017;CA;Rain;Heavy;11;0.022;4;0;1;0
11/26/2017;1.3;4392810;1734281;1354966;121946;1181616;1093008;27254;61354;conventional;2017;CA;Storm;Severe;11;0.022;6;0;1;4
